ID,CUSTOMER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE
67103,1827,2026-12-15,2026-12-15,Express Shipping
67104,4097,2026-12-15,2026-12-17,Standard Shipping
67105,801,2026-12-15,2026-12-17,Standard Shipping
67106,2416,2026-12-15,2026-12-17,Standard Shipping
67107,1581,2026-12-15,2026-12-20,Free Shipping
67108,1372,2026-12-15,2026-12-15,Express Shipping
67109,5166,2026-12-15,2026-12-19,Free Shipping
67110,3243,2026-12-15,2026-12-17,Standard Shipping
67111,3050,2026-12-15,2026-12-20,Free Shipping
67112,3162,2026-12-15,2026-12-20,Free Shipping
67113,2418,2026-12-15,2026-12-19,Free Shipping
67114,1344,2026-12-15,2026-12-17,Standard Shipping
67115,3973,2026-12-15,2026-12-16,Standard Shipping
67116,3668,2026-12-15,2026-12-20,Free Shipping
67117,1601,2026-12-15,2026-12-17,Standard Shipping
67118,3881,2026-12-15,2026-12-19,Free Shipping
67119,5216,2026-12-15,2026-12-18,Free Shipping
67120,2540,2026-12-15,2026-12-19,Free Shipping
67121,2647,2026-12-15,2026-12-16,Standard Shipping
67122,3441,2026-12-15,2026-12-15,Express Shipping
67123,1432,2026-12-15,2026-12-16,Standard Shipping
67124,3856,2026-12-15,2026-12-18,Free Shipping
67125,2647,2026-12-15,2026-12-18,Free Shipping
67126,960,2026-12-15,2026-12-18,Free Shipping
67127,2439,2026-12-15,2026-12-19,Free Shipping
67128,4973,2026-12-15,2026-12-18,Free Shipping
67129,2229,2026-12-15,2026-12-18,Free Shipping
67130,280,2026-12-15,2026-12-18,Free Shipping
67131,2764,2026-12-15,2026-12-20,Free Shipping
67132,2903,2026-12-15,2026-12-16,Standard Shipping
67133,4264,2026-12-15,2026-12-20,Free Shipping
67134,3752,2026-12-15,2026-12-18,Free Shipping
67135,90,2026-12-15,2026-12-18,Free Shipping
67136,49,2026-12-15,2026-12-20,Free Shipping
67137,5546,2026-12-15,2026-12-20,Free Shipping
67138,727,2026-12-15,2026-12-20,Free Shipping
67139,2653,2026-12-15,2026-12-18,Free Shipping
67140,4434,2026-12-15,2026-12-17,Standard Shipping
67141,1544,2026-12-15,2026-12-18,Free Shipping
67142,2653,2026-12-15,2026-12-16,Standard Shipping
67143,186,2026-12-15,2026-12-20,Free Shipping
67144,5340,2026-12-15,2026-12-18,Free Shipping
67145,2709,2026-12-15,2026-12-20,Free Shipping
67146,950,2026-12-15,2026-12-20,Free Shipping
67147,5088,2026-12-15,2026-12-15,Express Shipping
67148,5204,2026-12-15,2026-12-17,Standard Shipping
67149,4853,2026-12-15,2026-12-16,Standard Shipping
67150,4461,2026-12-15,2026-12-16,Standard Shipping
67151,3856,2026-12-15,2026-12-15,Express Shipping
67152,1377,2026-12-15,2026-12-19,Free Shipping
67153,665,2026-12-15,2026-12-20,Free Shipping
67154,966,2026-12-15,2026-12-19,Free Shipping
67155,2233,2026-12-15,2026-12-18,Free Shipping
67156,4378,2026-12-15,2026-12-15,Express Shipping
67157,4746,2026-12-15,2026-12-16,Standard Shipping
67158,2441,2026-12-15,2026-12-18,Free Shipping
67159,5010,2026-12-15,2026-12-16,Standard Shipping
67160,1408,2026-12-15,2026-12-20,Free Shipping
67161,4480,2026-12-15,2026-12-18,Free Shipping
67162,1030,2026-12-15,2026-12-15,Express Shipping
67163,4019,2026-12-15,2026-12-18,Free Shipping
67164,5608,2026-12-15,2026-12-19,Free Shipping
67165,477,2026-12-15,2026-12-19,Free Shipping
67166,2816,2026-12-15,2026-12-16,Standard Shipping
67167,2325,2026-12-15,2026-12-19,Free Shipping
67168,4721,2026-12-15,2026-12-16,Standard Shipping
67169,5441,2026-12-15,2026-12-17,Standard Shipping
67170,4234,2026-12-15,2026-12-18,Free Shipping
67171,835,2026-12-15,2026-12-16,Standard Shipping
67172,2835,2026-12-15,2026-12-19,Free Shipping
67173,3431,2026-12-15,2026-12-18,Free Shipping
67175,94,2026-12-15,2026-12-20,Free Shipping
67176,3368,2026-12-15,2026-12-20,Free Shipping
67177,5565,2026-12-15,2026-12-18,Free Shipping
67178,2065,2026-12-15,2026-12-15,Express Shipping
67180,5546,2026-12-15,2026-12-19,Free Shipping
67181,1663,2026-12-15,2026-12-19,Free Shipping
67182,932,2026-12-15,2026-12-15,Express Shipping
67183,696,2026-12-15,2026-12-16,Standard Shipping
67184,1628,2026-12-15,2026-12-17,Standard Shipping
67185,1477,2026-12-15,2026-12-17,Standard Shipping
67186,148,2026-12-15,2026-12-15,Express Shipping
67187,2184,2026-12-15,2026-12-20,Free Shipping
67188,5331,2026-12-15,2026-12-16,Standard Shipping
67189,2372,2026-12-15,2026-12-15,Express Shipping
67190,1211,2026-12-15,2026-12-19,Free Shipping
67191,4234,2026-12-15,2026-12-20,Free Shipping
67192,4609,2026-12-15,2026-12-19,Free Shipping
67193,2482,2026-12-15,2026-12-20,Free Shipping
67194,2149,2026-12-15,2026-12-15,Express Shipping
67195,521,2026-12-15,2026-12-18,Free Shipping
67196,3921,2026-12-15,2026-12-19,Free Shipping
67197,4095,2026-12-15,2026-12-16,Standard Shipping
67198,3063,2026-12-15,2026-12-18,Free Shipping
67199,2125,2026-12-15,2026-12-18,Free Shipping
67200,3040,2026-12-15,2026-12-19,Free Shipping
67201,5421,2026-12-15,2026-12-17,Standard Shipping
67202,815,2026-12-15,2026-12-19,Free Shipping
67203,3770,2026-12-15,2026-12-18,Free Shipping
67204,1974,2026-12-15,2026-12-18,Free Shipping
67205,5608,2026-12-15,2026-12-15,Express Shipping
67206,582,2026-12-15,2026-12-15,Express Shipping
67207,5104,2026-12-15,2026-12-19,Free Shipping
67208,1166,2026-12-15,2026-12-18,Free Shipping
67209,1654,2026-12-15,2026-12-18,Free Shipping
67210,170,2026-12-15,2026-12-20,Free Shipping
67211,2376,2026-12-15,2026-12-17,Standard Shipping
67212,3375,2026-12-15,2026-12-19,Free Shipping
67213,2260,2026-12-15,2026-12-18,Free Shipping
67214,2535,2026-12-15,2026-12-20,Free Shipping
67215,5524,2026-12-15,2026-12-17,Standard Shipping
67216,582,2026-12-15,2026-12-15,Express Shipping
67217,4380,2026-12-15,2026-12-19,Free Shipping
67218,838,2026-12-15,2026-12-20,Free Shipping
67219,743,2026-12-15,2026-12-16,Standard Shipping
67220,4776,2026-12-15,2026-12-18,Free Shipping
67221,5572,2026-12-15,2026-12-20,Free Shipping
67222,809,2026-12-15,2026-12-20,Free Shipping
67223,4561,2026-12-15,2026-12-20,Free Shipping
67224,5021,2026-12-15,2026-12-18,Free Shipping
67225,3140,2026-12-15,2026-12-17,Standard Shipping
67226,2242,2026-12-15,2026-12-18,Free Shipping
67227,2855,2026-12-15,2026-12-17,Standard Shipping
67228,1257,2026-12-15,2026-12-19,Free Shipping
67229,4364,2026-12-15,2026-12-20,Free Shipping
67230,458,2026-12-15,2026-12-17,Standard Shipping
67231,173,2026-12-15,2026-12-17,Standard Shipping
67232,2725,2026-12-16,2026-12-17,Standard Shipping
67233,2656,2026-12-16,2026-12-19,Free Shipping
67234,2193,2026-12-16,2026-12-17,Standard Shipping
67235,173,2026-12-16,2026-12-16,Express Shipping
67236,173,2026-12-16,2026-12-17,Standard Shipping
67237,4992,2026-12-16,2026-12-17,Standard Shipping
67238,4131,2026-12-16,2026-12-19,Free Shipping
67239,5197,2026-12-16,2026-12-17,Standard Shipping
67240,2716,2026-12-16,2026-12-20,Free Shipping
67241,3150,2026-12-16,2026-12-19,Free Shipping
67242,2487,2026-12-16,2026-12-21,Free Shipping
67243,5104,2026-12-16,2026-12-18,Standard Shipping
67244,1715,2026-12-16,2026-12-21,Free Shipping
67245,4946,2026-12-16,2026-12-19,Free Shipping
67246,4567,2026-12-16,2026-12-16,Express Shipping
67247,1984,2026-12-16,2026-12-16,Express Shipping
67248,3414,2026-12-16,2026-12-19,Free Shipping
67249,124,2026-12-16,2026-12-17,Standard Shipping
67250,3455,2026-12-16,2026-12-20,Free Shipping
67251,1578,2026-12-16,2026-12-21,Free Shipping
67252,329,2026-12-16,2026-12-21,Free Shipping
67253,1578,2026-12-16,2026-12-21,Free Shipping
67254,1403,2026-12-16,2026-12-20,Free Shipping
67255,672,2026-12-16,2026-12-17,Standard Shipping
67256,2398,2026-12-16,2026-12-19,Free Shipping
67257,5480,2026-12-16,2026-12-16,Express Shipping
67258,2000,2026-12-16,2026-12-17,Standard Shipping
67259,2847,2026-12-16,2026-12-19,Free Shipping
67260,4469,2026-12-16,2026-12-20,Free Shipping
67261,4460,2026-12-16,2026-12-20,Free Shipping
67262,3856,2026-12-16,2026-12-18,Standard Shipping
67263,1993,2026-12-16,2026-12-21,Free Shipping
67264,1953,2026-12-16,2026-12-18,Standard Shipping
67265,4731,2026-12-16,2026-12-17,Standard Shipping
67266,672,2026-12-16,2026-12-21,Free Shipping
67267,1311,2026-12-16,2026-12-20,Free Shipping
67268,36,2026-12-16,2026-12-19,Free Shipping
67269,3083,2026-12-16,2026-12-17,Standard Shipping
67270,2459,2026-12-16,2026-12-21,Free Shipping
67271,2624,2026-12-16,2026-12-17,Standard Shipping
67272,3350,2026-12-16,2026-12-16,Express Shipping
67273,4210,2026-12-16,2026-12-18,Standard Shipping
67274,719,2026-12-16,2026-12-20,Free Shipping
67275,93,2026-12-16,2026-12-16,Express Shipping
67276,3078,2026-12-16,2026-12-18,Standard Shipping
67277,4629,2026-12-16,2026-12-17,Standard Shipping
67278,1612,2026-12-16,2026-12-20,Free Shipping
67279,1892,2026-12-16,2026-12-16,Express Shipping
67280,2039,2026-12-16,2026-12-21,Free Shipping
67281,1210,2026-12-16,2026-12-17,Standard Shipping
67282,3505,2026-12-16,2026-12-16,Express Shipping
67283,4531,2026-12-16,2026-12-20,Free Shipping
67284,935,2026-12-16,2026-12-20,Free Shipping
67285,3353,2026-12-16,2026-12-17,Standard Shipping
67286,1432,2026-12-16,2026-12-16,Express Shipping
67287,166,2026-12-16,2026-12-19,Free Shipping
67288,5148,2026-12-16,2026-12-21,Free Shipping
67289,2039,2026-12-16,2026-12-18,Standard Shipping
67290,3871,2026-12-16,2026-12-17,Standard Shipping
67291,835,2026-12-16,2026-12-21,Free Shipping
67292,3593,2026-12-16,2026-12-18,Standard Shipping
67293,173,2026-12-16,2026-12-20,Free Shipping
67294,4503,2026-12-16,2026-12-17,Standard Shipping
67295,5435,2026-12-16,2026-12-21,Free Shipping
67296,3707,2026-12-16,2026-12-19,Free Shipping
67297,4606,2026-12-16,2026-12-19,Free Shipping
67298,797,2026-12-16,2026-12-19,Free Shipping
67299,84,2026-12-16,2026-12-19,Free Shipping
67300,2831,2026-12-16,2026-12-18,Standard Shipping
67301,3713,2026-12-16,2026-12-18,Standard Shipping
67302,2366,2026-12-16,2026-12-20,Free Shipping
67303,635,2026-12-16,2026-12-19,Free Shipping
67304,1538,2026-12-16,2026-12-17,Standard Shipping
67305,3034,2026-12-16,2026-12-20,Free Shipping
67306,971,2026-12-16,2026-12-20,Free Shipping
67307,2652,2026-12-16,2026-12-21,Free Shipping
67308,5148,2026-12-16,2026-12-16,Express Shipping
67309,3041,2026-12-16,2026-12-17,Standard Shipping
67310,5247,2026-12-16,2026-12-17,Standard Shipping
67311,3689,2026-12-16,2026-12-18,Standard Shipping
67312,3783,2026-12-16,2026-12-21,Free Shipping
67313,5103,2026-12-16,2026-12-16,Express Shipping
67314,5594,2026-12-16,2026-12-17,Standard Shipping
67315,3630,2026-12-16,2026-12-18,Standard Shipping
67316,1568,2026-12-16,2026-12-21,Free Shipping
67317,5285,2026-12-16,2026-12-16,Express Shipping
67318,654,2026-12-16,2026-12-16,Express Shipping
67319,654,2026-12-16,2026-12-16,Express Shipping
67320,1690,2026-12-16,2026-12-19,Free Shipping
67321,2291,2026-12-16,2026-12-17,Standard Shipping
67322,4243,2026-12-16,2026-12-21,Free Shipping
67323,2767,2026-12-16,2026-12-16,Express Shipping
67324,1939,2026-12-16,2026-12-20,Free Shipping
67325,2514,2026-12-16,2026-12-20,Free Shipping
67326,1719,2026-12-16,2026-12-20,Free Shipping
67327,4192,2026-12-16,2026-12-20,Free Shipping
67328,5093,2026-12-16,2026-12-20,Free Shipping
67329,3982,2026-12-16,2026-12-16,Express Shipping
67330,4153,2026-12-16,2026-12-17,Standard Shipping
67331,966,2026-12-16,2026-12-16,Express Shipping
67332,457,2026-12-16,2026-12-21,Free Shipping
67333,4117,2026-12-16,2026-12-19,Free Shipping
67334,2614,2026-12-16,2026-12-19,Free Shipping
67335,3819,2026-12-16,2026-12-20,Free Shipping
67336,1255,2026-12-16,2026-12-17,Standard Shipping
67337,582,2026-12-16,2026-12-18,Standard Shipping
67338,2563,2026-12-16,2026-12-18,Standard Shipping
67339,5151,2026-12-16,2026-12-21,Free Shipping
67340,2450,2026-12-16,2026-12-16,Express Shipping
67341,3467,2026-12-16,2026-12-17,Standard Shipping
67342,3384,2026-12-16,2026-12-21,Free Shipping
67343,5498,2026-12-16,2026-12-16,Express Shipping
67344,2508,2026-12-16,2026-12-18,Standard Shipping
67345,3080,2026-12-16,2026-12-17,Standard Shipping
67346,4022,2026-12-16,2026-12-18,Standard Shipping
67347,5467,2026-12-16,2026-12-20,Free Shipping
67348,4815,2026-12-16,2026-12-20,Free Shipping
67349,3460,2026-12-16,2026-12-17,Standard Shipping
67350,2597,2026-12-16,2026-12-19,Free Shipping
67351,1434,2026-12-16,2026-12-21,Free Shipping
67352,3659,2026-12-16,2026-12-17,Standard Shipping
67353,5515,2026-12-16,2026-12-18,Standard Shipping
67354,1719,2026-12-16,2026-12-16,Express Shipping
67355,3478,2026-12-16,2026-12-18,Standard Shipping
67356,4320,2026-12-16,2026-12-18,Standard Shipping
67357,1286,2026-12-16,2026-12-20,Free Shipping
67358,457,2026-12-17,2026-12-21,Free Shipping
67359,454,2026-12-17,2026-12-18,Standard Shipping
67360,4234,2026-12-17,2026-12-22,Free Shipping
67361,3763,2026-12-17,2026-12-19,Standard Shipping
67362,743,2026-12-17,2026-12-22,Free Shipping
67363,4912,2026-12-17,2026-12-20,Free Shipping
67364,115,2026-12-17,2026-12-18,Standard Shipping
67365,2266,2026-12-17,2026-12-21,Free Shipping
67366,4831,2026-12-17,2026-12-21,Free Shipping
67367,4069,2026-12-17,2026-12-20,Free Shipping
67368,2756,2026-12-17,2026-12-18,Standard Shipping
67369,4174,2026-12-17,2026-12-22,Free Shipping
67370,813,2026-12-17,2026-12-21,Free Shipping
67371,3905,2026-12-17,2026-12-22,Free Shipping
67372,3578,2026-12-17,2026-12-21,Free Shipping
67373,5266,2026-12-17,2026-12-20,Free Shipping
67374,4077,2026-12-17,2026-12-20,Free Shipping
67375,3337,2026-12-17,2026-12-19,Standard Shipping
67376,3819,2026-12-17,2026-12-17,Express Shipping
67377,881,2026-12-17,2026-12-20,Free Shipping
67378,4297,2026-12-17,2026-12-19,Standard Shipping
67379,4550,2026-12-17,2026-12-22,Free Shipping
67380,998,2026-12-17,2026-12-21,Free Shipping
67381,319,2026-12-17,2026-12-22,Free Shipping
67382,4056,2026-12-17,2026-12-22,Free Shipping
67383,4374,2026-12-17,2026-12-22,Free Shipping
67384,4019,2026-12-17,2026-12-20,Free Shipping
67385,4801,2026-12-17,2026-12-17,Express Shipping
67386,5123,2026-12-17,2026-12-17,Express Shipping
67387,4827,2026-12-17,2026-12-20,Free Shipping
67388,972,2026-12-17,2026-12-17,Express Shipping
67389,672,2026-12-17,2026-12-22,Free Shipping
67390,4565,2026-12-17,2026-12-18,Standard Shipping
67391,2702,2026-12-17,2026-12-17,Express Shipping
67392,1628,2026-12-17,2026-12-20,Free Shipping
67393,2149,2026-12-17,2026-12-18,Standard Shipping
67394,3662,2026-12-17,2026-12-20,Free Shipping
67395,255,2026-12-17,2026-12-19,Standard Shipping
67396,4567,2026-12-17,2026-12-17,Express Shipping
67397,1108,2026-12-17,2026-12-22,Free Shipping
67398,560,2026-12-17,2026-12-17,Express Shipping
67399,4858,2026-12-17,2026-12-21,Free Shipping
67400,2901,2026-12-17,2026-12-18,Standard Shipping
67401,2352,2026-12-17,2026-12-20,Free Shipping
67402,838,2026-12-17,2026-12-19,Standard Shipping
67403,2653,2026-12-17,2026-12-21,Free Shipping
67404,2268,2026-12-17,2026-12-19,Standard Shipping
67405,5346,2026-12-17,2026-12-19,Standard Shipping
67406,3753,2026-12-17,2026-12-17,Express Shipping
67407,690,2026-12-17,2026-12-20,Free Shipping
67408,4525,2026-12-17,2026-12-18,Standard Shipping
67409,5187,2026-12-17,2026-12-22,Free Shipping
67410,2546,2026-12-17,2026-12-17,Express Shipping
67411,396,2026-12-17,2026-12-21,Free Shipping
67412,4508,2026-12-17,2026-12-20,Free Shipping
67413,4726,2026-12-17,2026-12-19,Standard Shipping
67414,4344,2026-12-17,2026-12-22,Free Shipping
67415,5361,2026-12-17,2026-12-18,Standard Shipping
67416,3689,2026-12-17,2026-12-17,Express Shipping
67417,3855,2026-12-17,2026-12-17,Express Shipping
67418,4019,2026-12-17,2026-12-19,Standard Shipping
67419,3655,2026-12-17,2026-12-21,Free Shipping
67420,3454,2026-12-17,2026-12-19,Standard Shipping
67421,5247,2026-12-17,2026-12-22,Free Shipping
67422,5247,2026-12-17,2026-12-21,Free Shipping
67423,4949,2026-12-17,2026-12-17,Express Shipping
67424,2127,2026-12-17,2026-12-18,Standard Shipping
67425,1821,2026-12-17,2026-12-18,Standard Shipping
67426,1030,2026-12-17,2026-12-17,Express Shipping
67427,4019,2026-12-17,2026-12-20,Free Shipping
67428,2990,2026-12-17,2026-12-20,Free Shipping
67429,5066,2026-12-17,2026-12-22,Free Shipping
67430,3259,2026-12-17,2026-12-18,Standard Shipping
67431,2688,2026-12-17,2026-12-18,Standard Shipping
67432,2824,2026-12-17,2026-12-19,Standard Shipping
67433,1166,2026-12-17,2026-12-18,Standard Shipping
67434,1715,2026-12-17,2026-12-22,Free Shipping
67435,2193,2026-12-17,2026-12-19,Standard Shipping
67436,1166,2026-12-17,2026-12-17,Express Shipping
67437,4234,2026-12-17,2026-12-18,Standard Shipping
67438,112,2026-12-17,2026-12-22,Free Shipping
67439,2115,2026-12-17,2026-12-20,Free Shipping
67440,179,2026-12-17,2026-12-21,Free Shipping
67441,703,2026-12-17,2026-12-21,Free Shipping
67442,27,2026-12-17,2026-12-18,Standard Shipping
67443,4412,2026-12-17,2026-12-19,Standard Shipping
67444,2302,2026-12-17,2026-12-17,Express Shipping
67445,1408,2026-12-17,2026-12-21,Free Shipping
67446,2374,2026-12-17,2026-12-17,Express Shipping
67447,5323,2026-12-17,2026-12-18,Standard Shipping
67448,5131,2026-12-17,2026-12-20,Free Shipping
67449,5394,2026-12-17,2026-12-17,Express Shipping
67450,3804,2026-12-17,2026-12-20,Free Shipping
67451,2311,2026-12-17,2026-12-22,Free Shipping
67452,4304,2026-12-17,2026-12-22,Free Shipping
67453,1208,2026-12-17,2026-12-19,Standard Shipping
67454,1217,2026-12-17,2026-12-17,Express Shipping
67455,3761,2026-12-17,2026-12-22,Free Shipping
67456,1166,2026-12-17,2026-12-19,Standard Shipping
67457,4412,2026-12-17,2026-12-19,Standard Shipping
67458,4513,2026-12-17,2026-12-20,Free Shipping
67459,5016,2026-12-17,2026-12-21,Free Shipping
67460,635,2026-12-17,2026-12-19,Standard Shipping
67462,5193,2026-12-17,2026-12-20,Free Shipping
67463,5458,2026-12-17,2026-12-22,Free Shipping
67464,3629,2026-12-17,2026-12-20,Free Shipping
67465,4700,2026-12-17,2026-12-17,Express Shipping
67466,4973,2026-12-17,2026-12-21,Free Shipping
67467,2456,2026-12-17,2026-12-20,Free Shipping
67468,5617,2026-12-17,2026-12-21,Free Shipping
67469,4403,2026-12-17,2026-12-21,Free Shipping
67470,3441,2026-12-17,2026-12-18,Standard Shipping
67471,635,2026-12-17,2026-12-21,Free Shipping
67472,2233,2026-12-17,2026-12-21,Free Shipping
67473,1874,2026-12-17,2026-12-21,Free Shipping
67474,401,2026-12-17,2026-12-19,Standard Shipping
67475,1502,2026-12-17,2026-12-18,Standard Shipping
67476,801,2026-12-17,2026-12-18,Standard Shipping
67477,4018,2026-12-17,2026-12-21,Free Shipping
67478,2030,2026-12-17,2026-12-19,Standard Shipping
67479,5626,2026-12-17,2026-12-19,Standard Shipping
67480,1521,2026-12-17,2026-12-19,Standard Shipping
67481,1426,2026-12-17,2026-12-17,Express Shipping
67482,635,2026-12-17,2026-12-17,Express Shipping
67483,2680,2026-12-17,2026-12-22,Free Shipping
67484,3937,2026-12-17,2026-12-18,Standard Shipping
67485,654,2026-12-17,2026-12-22,Free Shipping
67486,3777,2026-12-17,2026-12-17,Express Shipping
67487,3856,2026-12-17,2026-12-18,Standard Shipping
67488,279,2026-12-17,2026-12-21,Free Shipping
67489,5303,2026-12-17,2026-12-17,Express Shipping
67490,2778,2026-12-17,2026-12-19,Standard Shipping
67491,5204,2026-12-17,2026-12-21,Free Shipping
67492,654,2026-12-17,2026-12-22,Free Shipping
67493,4960,2026-12-18,2026-12-19,Standard Shipping
67494,4540,2026-12-18,2026-12-22,Free Shipping
67495,4131,2026-12-18,2026-12-21,Free Shipping
67496,1255,2026-12-18,2026-12-21,Free Shipping
67497,173,2026-12-18,2026-12-21,Free Shipping
67498,145,2026-12-18,2026-12-22,Free Shipping
67499,1684,2026-12-18,2026-12-18,Express Shipping
67500,5339,2026-12-18,2026-12-19,Standard Shipping
67501,315,2026-12-18,2026-12-19,Standard Shipping
67502,173,2026-12-18,2026-12-23,Free Shipping
67504,3552,2026-12-18,2026-12-23,Free Shipping
67505,2743,2026-12-18,2026-12-23,Free Shipping
67506,2242,2026-12-18,2026-12-23,Free Shipping
67507,2376,2026-12-18,2026-12-22,Free Shipping
67508,2482,2026-12-18,2026-12-19,Standard Shipping
67509,4894,2026-12-18,2026-12-23,Free Shipping
67510,5010,2026-12-18,2026-12-18,Express Shipping
67511,4664,2026-12-18,2026-12-21,Free Shipping
67512,3921,2026-12-18,2026-12-20,Standard Shipping
67513,3668,2026-12-18,2026-12-18,Express Shipping
67514,4095,2026-12-18,2026-12-20,Standard Shipping
67515,3482,2026-12-18,2026-12-23,Free Shipping
67516,5510,2026-12-18,2026-12-20,Standard Shipping
67517,3877,2026-12-18,2026-12-20,Standard Shipping
67518,1619,2026-12-18,2026-12-22,Free Shipping
67519,5254,2026-12-18,2026-12-21,Free Shipping
